identifier	metabolite_name	rt_lib	inchikey	ion_mod
ACMG_aqC18_POS_1336	LO34_Cholesteryl palmitate	523.8000000000001	FCWYQRVIQDNGBI-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1337	LIM3314_2-Hydroxystearic acid	525.0	RINCXYDBBGOEEQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1338	LO44_3beta-Androstanediol	525.3	PAFZNILMFXTMIY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1339	MS5217_Cholesteryl arachidate	525.6	XUWHAWMETYGRKB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1340	LO75_1-Stearoyl-sn-glycero-3-phosphocholine	525.6	JHIVVAPYMSGYDF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1341	LL242_Cholesteryl palmitate	526.1999999999999	MBDOYVRWFFCFHM-SNAWJCMRSA-N	positive
ACMG_aqC18_POS_1342	LO306_2-Hydroxystearic acid	526.1999999999999	XPFVYQJUAUNWIW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1343	LO55_Adrenic Acid	526.1999999999999	BGLUXFNVVSVEET-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1344	LO28_Elaidic acid	526.8	HLPIHRDZBHXTFJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1345	LO65_Oleic acid	527.4	GSNUFIFRDBKVIE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1346	LL124_Docosatetraenoic acid	528.6	HYBBIBNJHNGZAN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1347	LO315_Stearoylethanolamide	528.6	GRFNBEZIAWKNCO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1348	MS5212_Solvent Blue 35	528.6	ISWSIDIOOBJBQZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1349	MS5001_Phloroglucinol	530.4	HHVIBTZHLRERCL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1350	LL245_Ursodeoxycholic acid	531.0	PAYRUJLWNCNPSJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1351	MS5201_Methyl tetradecanoate	531.0	ALRHLSYJTWAHJZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1352	LO38_1,2-Distearoyl-sn-glycero-3-phosphoethan	531.0	RXKJFZQQPQGTFL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1353	MS5217_Retinyl palmitate	532.1999999999999	SXQFCVDSOLSHOQ-UWTATZPHSA-N	positive
ACMG_aqC18_POS_1354	LL244_24-Hydroxychloesterol	533.6999999999999	SOWBFZRMHSNYGE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1355	MS5201_Cholesteryl Erucate	534.0	KIDHWZJUCRJVML-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1356	LL249_7alpha-Hydroxy-4-cholesten-3-one	535.2	PHTQWCKDNZKARW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1357	MS5217_Retinyl acetate	535.2	QPRQEDXDYOZYLA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1358	LO25_Heptadecanoic acid	535.2	AMQJEAYHLZJPGS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1359	LO67_Protoporphyrin IX	535.8	ROWKJAVDOGWPAT-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1360	LO14_25-Hydroxycholesterol	537.0	DNSISZSEWVHGLH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1361	LL245_25-Hydroxycholesterol	540.6	FXHOOIRPVKKKFG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1362	MS5215_Linoelaidic Acid methyl ester	540.6	XNLICIUVMPYHGG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1363	MS5203_Methyl Pentadecanoate	541.1999999999999	ASUAYTHWZCLXAN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1364	LL243_7-Dehydrocholesterol	541.8	YGHRJJRRZDOVPD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1365	LIM3302_11-Eicosenoic acid	543.6	CERQOIWHTDAKMF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1366	LO09_Batyl alcohol	543.6	JLPJFSCQKHRSQR-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1367	LIM3311_Stearic acid	544.2	AVFZOVWCLRSYKC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1368	LO310_11-Eicosenoic acid	545.4	HNJBEVLQSNELDL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1369	LO12_Zeaxanthin	545.4	FZWLAAWBMGSTSO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1370	LO42_Glycocholic acid hydrate	545.4	BGTOWKSIORTVQH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1371	LO307_Gamma-Tocotrienol	547.8000000000001	ACWQBUSCFPJUPN-HYXAFXHYSA-N	positive
ACMG_aqC18_POS_1372	MS5212_Glycerol 1,2-distearate	547.8000000000001	RIKMMFOAQPJVMX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1373	LO308_Stigmasterol	548.4000000000001	VQKFNUFAXTZWDK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1374	LL247_Stigmasterol	549.0	DNIAPMSPPWPWGF-GSVOUGTGSA-N	positive
ACMG_aqC18_POS_1375	LL248_Diosgenin	549.6	UMGDCJDMYOKAJW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1376	LO303_​17-Methyloctadecanoic acid	549.6	DUYAAUVXQSMXQP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1377	LO62_Methyl hexadecanoate	549.6	XFNJVJPLKCPIBV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1378	LL244_Octadecanoylcarnitine	552.6	LRHPLDYGYMQRHN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1379	LO01_Palmitic acid ethyl ester	554.4	BTANRVKWQNVYAZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1380	LL250_7-Ketocholesterol	556.1999999999999	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1381	LO22_Erucic acid	559.8	BEBCJVAWIBVWNZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1382	LIM3308_Erucic acid	560.1	XBDQKXXYIPTUBI-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1383	MS5212_Methyl heptadecanoate	561.8999999999999	ZMXDDKWLCZADIW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1384	LO33_D-DELTA-TOCOPHEROL	564.0	QLNJFJADRCOGBJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1385	MS5012_Heptanal	565.8	AIJULSRZWUXGPQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1386	LO62_Methyl stearate	570.3	NIXOWILDQLNWCW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1387	LO55_Vitamin D2	571.4999999999999	HRPVXLWXLXDGHG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1388	LL241_Campesterol	572.4	UORVCLMRJXCDCP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1389	LL248_Cholesterol 5alpha,6alpha-epoxide	574.8	RAXXELZNTBOGNW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1390	LO42_Docosanoic acid	575.4	WTKZEGDFNFYCGP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1391	LIM3304_Ethyl Stearate 	576.5999999999999	HZAXFHJVJLSVMW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1392	MS5206_Vitamin D3	578.4000000000001	ZMZDMBWJUHKJPS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1393	LO26_Nervonic acid	578.4000000000001	AVXURJPOCDRRFD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1394	LL130_15-Tetracosenoic acid	583.8000000000001	KIWQWJKWBHZMDT-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1395	LO63_Vitamin E	584.7	BBMCTIGTTCKYKF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1396	MS5208_Vitamin K2	586.8	OBNCKNCVKJNDBV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1397	LIM3304_N-Oleoyl-sphingosine 	592.8000000000001	IGIDLTISMCAULB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1398	LO33_Glycerol Tridecanoate	593.4000000000001	XXRCUYVCPSWGCC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1399	LO76_Beta-Carotene	595.2	ALBYIUDWACNRRB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1400	MS5215_Methyl arachidate	598.8000000000001	HOBJEFOCIRXQKH-BYPYZUCNSA-N	positive
ACMG_aqC18_POS_1401	LO08_Vitamin E Acetate	606.0	ONIBWKKTOPOVIA-SCSAIBSYSA-N	positive
ACMG_aqC18_POS_1402	LIM3307_16:0 PE 1,2-Dipalmitoyl-sn-glycero-3-phosphoethanolamine	613.8000000000001	CATSNJVOTSVZJV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1403	LO32_Cholestenone	633.0	FXHGMKSSBGDXIY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1404	LO301_5beta-Coprostanol	639.6	VSSAZBXXNIABDN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1405	LO28_7-Dehydrocholesterol	640.2	JJYWRQLLQAKNAD-PLNGDYQASA-N	positive
ACMG_aqC18_POS_1406	LO321_Cholestenone	640.8	KVFQMAZOBTXCAZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1407	LO05_Vitamin K1	642.6	ZFDIRQKJPRINOQ-HYXAFXHYSA-N	positive
ACMG_aqC18_POS_1408	LIM3314_Phylloquinone (Vitamin K1)	643.2	RZTOWFMDBDPERY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1409	LO71_1,2-dioleoyl-sn-glycero-3-phosphocholine	647.1	UWSONZCNXUSTKW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1410	LIM3305_Dipalmitin	652.1999999999999	VGVHNLRUAMRIEW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1411	LO15_Squalene	654.0	WSWCOQWTEOXDQX-MQQKCMAXSA-N	positive
ACMG_aqC18_POS_1412	LIM3312_Cholesterol	659.4	ASOSVCXGWPDUGN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1413	LO13_5alpha-Cholestan-3-one	672.6	XQCZBXHVTFVIFE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1414	LIM3310_5alpha-Cholest-7-en-3beta-ol	675.0	WLFXSECCHULRRO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1415	LO302_5alpha-Cholestanol	681.5999999999999	YCIMNLLNPGFGHC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_1416	LO45_10Z-Nonadecenoic acid	723.6	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0001	MS5029_Isovaleraldehyde	24.599999999999998	QPUYECUOLPXSFR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0002	LO57_Dihydroxyfumaric acid hydrate	27.0	SEKGMJVHSBBHRD-WZHZPDAFSA-M	negative
ACMG_aqC18_POS_0003	LO61_Benzoic acid	27.0	DMBUODUULYCPAK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0004	LO52_Spermine	28.2	XDSPGKDYYRNYJI-IUPFWZBJSA-N	negative
ACMG_aqC18_POS_0005	LO21_Spermidine	30.0	HELXLJCILKEWJH-NCGAPWICSA-N	negative
ACMG_aqC18_POS_0006	LO68_3-Furoic acid	31.200000000000003	DCXXMTOCNZCJGO-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0007	LO59_Histamine 2HCl	32.400000000000006	HCMSIGALSOEZRW-WIMNQIPBSA-N	negative
ACMG_aqC18_POS_0008	LO63_Cadaverine dihydrochloride	32.7	CLJLWABDLPQTHL-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0009	LO12_D-Ornithine monohydrochloride	33.0	SGHZXLIDFTYFHQ-UHFFFAOYSA-L	negative
ACMG_aqC18_POS_0010	LO27_D-Glucose 6-phosphate sodium salt	33.0	ACFIXJIJDZMPPO-NNYOXOHSSA-N	negative
ACMG_aqC18_POS_0011	LO73_lysine	33.0	XJLXINKUBYWONI-NNYOXOHSSA-O	negative
ACMG_aqC18_POS_0012	MS5016_1,3-Diaminopropane	33.3	SQHUGNAFKZZXOT-QXAJUEOOSA-N	negative
ACMG_aqC18_POS_0013	LO18_DL-2,3-Diaminopropionic acid monohydroch	33.300000000000004	SUOVMGLZSOAHJY-YEYBIBAWSA-N	negative
ACMG_aqC18_POS_0014	LO74_Agmatine sulfate salt	33.300000000000004	UDXANBFMQUOKTQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0015	LIM3305_Ornithine	33.6	IMQLKJBTEOYOSI-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0016	LIM3307_Histidine	33.6	XUFXOAAUWZOOIT-UGEKTDRHSA-N	negative
ACMG_aqC18_POS_0017	LIM3309_Arginine	33.6	AFPLNGZPBSKHHQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0018	MS5012_Glycinamide	33.6	UHUSDOQQWJGJQS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0019	MS5015_Galactose-1-phosphate	33.6	ITVGXXMINPYUHD-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0020	MS5038_Putrescine	33.6	ARGKVCXINMKCAZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0021	LO03_Glucosamine	33.6	QEVHRUUCFGRFIF-MDEJGZGSSA-N	negative
ACMG_aqC18_POS_0022	LO04_Phosphoserine	33.6	GZSOSUNBTXMUFQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0023	LO26_L-Histidine monohydrochloride monohydrat	33.6	SJDMTGSQPOFVLR-ZPQCIJQQSA-N	negative
ACMG_aqC18_POS_0024	LO48_L-2,3-Diaminopropionic acid	33.6	FPVVYTCTZKCSOJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0025	LO58_α-D-Glucose 1-phosphate disodium salt hy	33.6	CWBZAESOUBENAP-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0026	LO74_2,6-Diaminoheptanedioic acid	33.6	DFPMSGMNTNDNHN-ZPHOTFPESA-N	negative
ACMG_aqC18_POS_0027	LO76_DL-5-Hydroxylysine hydrochloride	33.6	GFEGEDUIIYDMOX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0028	LO28_D-Mannosamine hydrochloride	33.9	YQDJMFFVPVZWNK-DHUJRADRSA-N	negative
ACMG_aqC18_POS_0029	LIM3301_Lysine	34.199999999999996	LLJFMFZYVVLQKT-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0030	LIM3304_Serine	34.199999999999996	VYGQUTWHTHXGQB-FFHKNEKCSA-N	negative
ACMG_aqC18_POS_0031	LIM3308_O-Phosphoserine	34.199999999999996	IECPWNUMDGFDKC-MZJAQBGESA-N	negative
ACMG_aqC18_POS_0032	LIM3314_Cystine	34.199999999999996	QWIZNVHXZXRPDR-WSCXOGSTSA-N	negative
ACMG_aqC18_POS_0033	MS5002_Histidine methyl ester	34.199999999999996	BHTRKEVKTKCXOH-LBSADWJPSA-N	negative
ACMG_aqC18_POS_0034	MS5013_Cystamine	34.199999999999996	SEBFKMXJBCUCAI-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0035	MS5014_Glucosamine-6-phosphate	34.199999999999996	RFKITWRHKUYMRJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0036	MS5020_Galactosamine	34.199999999999996	XUCIJNAGGSZNQT-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0037	LO19_O-Phosphorylethanolamine	34.199999999999996	QGJZLNKBHJESQX-FZFNOLFKSA-N	negative
ACMG_aqC18_POS_0038	LO28_1-Methyl-L-histidine	34.199999999999996	IKIIZLYTISPENI-UNJWAJPSSA-N	negative
ACMG_aqC18_POS_0039	LO36_D-FRUCTOSE 6-PHOSPHATE DISODIUM SALT	34.199999999999996	DKHGMERMDICWDU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0040	LO50_3-Methyl-L-histidine	34.199999999999996	SGKRLCUYIXIAHR-AKNGSSGZSA-N	negative
ACMG_aqC18_POS_0041	LO69_L-arginine monohydrochloride	34.199999999999996	CVAVMIODJQHEEH-UHFFFAOYSA-O	negative
ACMG_aqC18_POS_0042	LO73_L-Asparagine	34.199999999999996	FVWJYYTZTCVBKE-ROUWMTJPSA-N	negative
ACMG_aqC18_POS_0043	LO76_serine	34.199999999999996	TVZGACDUOSZQKY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0044	LIM3301_Glycine	34.5	IOUVKUPGCMBWBT-QNDFHXLGSA-N	negative
ACMG_aqC18_POS_0045	MS5005_Glycerol-3-phosphate	34.5	AEDDIBAIWPIIBD-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0046	MS5047_Histidine	34.5	CFZXDJWFRVEWSR-BUHFOSPRSA-N	negative
ACMG_aqC18_POS_0047	LO20_D-Glucosaminic acid	34.5	HKEAFJYKMMKDOR-VPRICQMDSA-N	negative
ACMG_aqC18_POS_0048	LO69_Scyllo-Inositol	34.5	FJLGEFLZQAZZCD-MCBHFWOFSA-N	negative
ACMG_aqC18_POS_0049	LO73_L-Carnosine	34.5	NBMKJKDGKREAPL-DVTGEIKXSA-N	negative
ACMG_aqC18_POS_0050	LO307_Palmitoleic acid	34.8	KEYWXKLGZZGHMT-ISLYRVAYSA-N	negative
ACMG_aqC18_POS_0051	LO308_chiro-Inositol	34.8	MEFKEPWMEQBLKI-AIRLBKTGSA-O	negative
ACMG_aqC18_POS_0052	LIM3302_Galactose	34.8	JUVIOZPCNVVQFO-HBGVWJBISA-N	negative
ACMG_aqC18_POS_0053	LIM3303_Asparagine	34.8	UREBDLICKHMUKA-DVTGEIKXSA-N	negative
ACMG_aqC18_POS_0054	LIM3306_Aspartic acid	34.8	UREBDLICKHMUKA-CXSFZGCWSA-N	negative
ACMG_aqC18_POS_0055	MS5002_Ethanolamine	34.8	SPIUTQOUKAMGCX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0056	MS5023_Myoinositol	34.8	LPTITAGPBXDDGR-IBEHDNSVSA-N	negative
ACMG_aqC18_POS_0057	MS5029_Serine	34.8	MAYCICSNZYXLHB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0058	MS5047_N-Methylglucamine	34.8	QYSXJUFSXHHAJI-YRZJJWOYSA-N	negative
ACMG_aqC18_POS_0059	LO601_Arginine	34.8	FIHJKUPKCHIPAT-AHIGJZGOSA-N	negative
ACMG_aqC18_POS_0060	LO602_Aspartic acid	34.8	HLIAVLHNDJUHFG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0061	LO602_Glutamine	34.8	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	negative
ACMG_aqC18_POS_0062	LO07_D-(+)-Galacturonic acid	34.8	OIGNJSKKLXVSLS-VWUMJDOOSA-N	negative
ACMG_aqC18_POS_0063	LO15_Pyruvic acid	34.8	JYTUSYBCFIZPBE-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0064	LO18_L-Anserine nitrate salt	34.8	MLKXDPUZXIRXEP-MFOYZWKCSA-N	negative
ACMG_aqC18_POS_0065	LO26_D-Aspartic acid	34.8	CWVRJTMFETXNAD-JUHZACGLSA-N	negative
ACMG_aqC18_POS_0066	LO36_D-chiro-Inositol	34.8	XQFRJNBWHJMXHO-RRKCRQDMSA-N	negative
ACMG_aqC18_POS_0067	LO41_5-(Hydroxymethyl)uracil	34.8	NYGZLYXAPMMJTE-UHFFFAOYSA-M	negative
ACMG_aqC18_POS_0068	LO52_Fumaric acid	34.8	ZRVUJXDFFKFLMG-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0069	LO57_Inositol	34.8	OCQDPIXQTSYZJL-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0070	LO63_D(+)-Glucuronic acid sodium salt monohydrate	34.8	LTFMZDNNPPEQNG-KVQBGUIXSA-N	negative
ACMG_aqC18_POS_0071	LO68_Taurine	34.8	IXORZMNAPKEEDV-OBDJNFEBSA-N	negative
ACMG_aqC18_POS_0072	LO72_D-glutamine	34.8	SERLAGPUMNYUCK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0073	LO74_Glycyl-glycine	34.8	PVXPPJIGRGXGCY-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0074	LO314_alpha-D-Galactopyranuronosyl-(1->4)-alpha-D-galactopyranuronosyl-(1->4)-D-galacturonic acid	35.099999999999994	UJVLDDZCTMKXJK-WNHSNXHDSA-N	negative
ACMG_aqC18_POS_0075	LIM3313_4-Hydroxyproline	35.099999999999994	XHCADAYNFIFUHF-TVKJYDDYSA-N	negative
ACMG_aqC18_POS_0076	LIM3315_Glutamine	35.099999999999994	RPWFJAMTCNSJKK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0077	LO31_Isethionic acid sodium salt	35.099999999999994	XUFQPHANEAPEMJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0078	LO49_Hypotaurine	35.099999999999994	WZKXBGJNNCGHIC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0079	LO55_L-Homoserine	35.099999999999994	ZZUFCTLCJUWOSV-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0080	LO320_4-O-alpha-D-Galactopyranuronosyl-D-galacturonic acid	35.4	IVOMOUWHDPKRLL-KQYNXXCUSA-N	negative
ACMG_aqC18_POS_0081	LIM3305_Glucose 6-phosphate	35.4	QGNJRVVDBSJHIZ-AQDFTDIISA-N	negative
ACMG_aqC18_POS_0082	MS5018_Cycloserine	35.4	YWJXCIXBAKGUKZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0083	LO601_Alanine	35.4	QGBRLVONZXHAKJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0084	LO04_Alpha-D-galactose	35.4	IDONYWHRKBUDOR-IBEHDNSVSA-N	negative
ACMG_aqC18_POS_0085	LO06_Mucic Acid	35.4	OELFLUMRDSZNSF-YJEKIOLLSA-N	negative
ACMG_aqC18_POS_0086	LO16_D-Alanine	35.4	PYGXAGIECVVIOZ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0087	LO18_β-Glycerophosphate disodium salt hydrate	35.4	BDXAHSJUDUZLDU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0088	LO20_UDP-Glucose sodium salt	35.4	XVULBTBTFGYVRC-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0089	LO56_beta-Alanine	35.4	NEUSVAOJNUQRTM-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0090	LO58_Choline glycerophosphate	35.4	CXQWRCVTCMQVQX-LSDHHAIUSA-N	negative
ACMG_aqC18_POS_0091	LO70_cis-4-Hydroxy-D-proline	35.4	TXDUTHBFYKGSAH-SFHVURJKSA-N	negative
ACMG_aqC18_POS_0092	LO70_Sarcosine	35.4	RSWGJHLUYNHPMX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0093	LO06_NMDA	35.699999999999996	UYXTWWCETRIEDR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0094	LO308_Glycerophosphocholine	36.0	HCZKYJDFEPMADG-TXEJJXNPSA-N	negative
ACMG_aqC18_POS_0095	LO319_Cys-Gly, oxidized	36.0	YXOLAZRVSSWPPT-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0096	MS5009_S-Methyl-L-cysteine sulfoxide	36.0	AFSDNFLWKVMVRB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0097	MS5021_Sorbose	36.0	MBNGWHIJMBWFHU-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0098	MS5030_Diethanolamine	36.0	SXYIRMFQILZOAM-HVNFFKDJSA-N	negative
ACMG_aqC18_POS_0099	MS5031_Glycyl-glycyl-glycine	36.0	KEVYVLWNCKMXJX-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0100	MS5039_Oxamic acid	36.0	WTTJVINHCBCLGX-ZDVGBALWSA-N	negative
ACMG_aqC18_POS_0101	LO522_Galactose	36.0	IQDXAJNQKSIPGB-HQSZAHFGSA-N	negative
ACMG_aqC18_POS_0102	LO02_Guanidine hydrochloride	36.0	XGFDHKJUZCCPKQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0103	LO03_N,N-Dimethylglycine	36.0	HUEBIMLTDXKIPR-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0104	LO05_L(-)-sorbose	36.0	NRPKURNSADTHLJ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0105	LO09_Dulcitol	36.0	DOIRQSBPFJWKBE-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0106	LO17_Phosphonoacetic acid	36.0	DNXHEGUUPJUMQT-CBZIJGRNSA-N	negative
ACMG_aqC18_POS_0107	LO21_D-Saccharic acid potassium salt	36.0	RGLYKWWBQGJZGM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0108	LO24_α-D-Glucose	36.0	MOTZDAYCYVMXPC-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0109	LO34_Xylitol	36.0	ZGIGZINMAOQWLX-NCZFFCEISA-N	negative
ACMG_aqC18_POS_0110	LO73_Aminomalonic acid	36.0	YZWRNSARCRTXDS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0111	LO74_threonine	36.0	MMKRHZKQPFCLLS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0112	LIM3304_Creatine phosphate	36.3	XIUXKAZJZFLLDQ-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0113	LO523_Glucose	36.3	ZAZKJZBWRNNLDS-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0114	LO07_glutamic acid	36.3	JNDDPBOKWCBQSM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0115	LO71_Sodium gluconate	36.3	CJPNOLIZCWDHJK-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0116	LO302_Ribonic acid	36.6	PWWCDTYUYPOAIU-FLIBITNWSA-N	negative
ACMG_aqC18_POS_0117	LO312_2-Keto-3-deoxy-6-phosphogluconic acid	36.6	GHBFNMLVSPCDGN-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0118	LO315_Hydroxyisocaproic acid	36.6	URAYPUMNDPQOKB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0119	LIM3305_Creatine phosphate	36.6	IAFQYUQIAOWKSB-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0120	LIM3309_Threonine	36.6	UQDUPQYQJKYHQI-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0121	LIM3310_Homoarginine	36.6	XPQPWPZFBULGKT-UHFFFAOYSA-N  	negative
ACMG_aqC18_POS_0122	MS5201_Lactobionic acid	36.6	RGXWDWUGBIJHDO-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0123	MS5005_Glycyl-L-glutamine	36.6	HIGQPQRQIQDZMP-DHZHZOJOSA-N	negative
ACMG_aqC18_POS_0124	MS5032_Isoglutamine	36.6	KGEKLUUHTZCSIP-HOSYDEDBSA-N	negative
ACMG_aqC18_POS_0125	MS5033_ADA	36.6	UWKAYLJWKGQEPM-UHFFFAOYSA-N	negative
ACMG_aqC18_POS_0126	LO524_Mannose	36.6	HIGQPQRQIQDZMP-FLIBITNWSA-N	negative
